x_index,y_index,x_min_m,x_max_m,x_center_m,y_min_m,y_max_m,y_center_m,assert_count,yield_count,total_count,p_assert,masked
63,34,2.3000000000000007,2.4000000000000004,2.3500000000000005,-0.5999999999999996,-0.5,-0.5499999999999998,3,0,3,1.0,1
64,34,2.4000000000000004,2.5,2.45,-0.5999999999999996,-0.5,-0.5499999999999998,0,0,0,,1
65,34,2.5,2.6000000000000005,2.5500000000000003,-0.5999999999999996,-0.5,-0.5499999999999998,0,0,0,,1
66,34,2.6000000000000005,2.7,2.6500000000000004,-0.5999999999999996,-0.5,-0.5499999999999998,0,0,0,,1
67,34,2.7,2.8000000000000007,2.7500000000000004,-0.5999999999999996,-0.5,-0.5499999999999998,0,0,0,,1
68,34,2.8000000000000007,2.9000000000000004,2.8500000000000005,-0.5999999999999996,-0.5,-0.5499999999999998,0,0,0,,1
69,34,2.9000000000000004,3.0,2.95,-0.5999999999999996,-0.5,-0.5499999999999998,0,0,0,,1
70,34,3.0,3.1000000000000005,3.0500000000000003,-0.5999999999999996,-0.5,-0.5499999999999998,0,0,0,,1
71,34,3.1000000000000005,3.2,3.1500000000000004,-0.5999999999999996,-0.5,-0.5499999999999998,0,0,0,,1
72,34,3.2,3.3000000000000007,3.2500000000000004,-0.5999999999999996,-0.5,-0.5499999999999998,0,0,0,,1
73,34,3.3000000000000007,3.4000000000000004,3.3500000000000005,-0.5999999999999996,-0.5,-0.5499999999999998,0,0,0,,1
74,34,3.4000000000000004,3.5,3.45,-0.5999999999999996,-0.5,-0.5499999999999998,0,0,0,,1
75,34,3.5,3.6000000000000005,3.5500000000000003,-0.5999999999999996,-0.5,-0.5499999999999998,0,0,0,,1
76,34,3.6000000000000005,3.7,3.6500000000000004,-0.5999999999999996,-0.5,-0.5499999999999998,0,0,0,,1
77,34,3.7,3.8000000000000007,3.7500000000000004,-0.5999999999999996,-0.5,-0.5499999999999998,0,0,0,,1
78,34,3.8000000000000007,3.9000000000000004,3.8500000000000005,-0.5999999999999996,-0.5,-0.5499999999999998,0,0,0,,1
79,34,3.9000000000000004,4.0,3.95,-0.5999999999999996,-0.5,-0.5499999999999998,0,0,0,,1
0,35,-4.0,-3.9,-3.95,-0.5,-0.3999999999999999,-0.44999999999999996,0,0,0,,1
1,35,-3.9,-3.8,-3.8499999999999996,-0.5,-0.3999999999999999,-0.44999999999999996,0,0,0,,1
2,35,-3.8,-3.7,-3.75,-0.5,-0.3999999999999999,-0.44999999999999996,0,0,0,,1
3,35,-3.7,-3.6,-3.6500000000000004,-0.5,-0.3999999999999999,-0.44999999999999996,0,0,0,,1
4,35,-3.6,-3.5,-3.55,-0.5,-0.3999999999999999,-0.44999999999999996,0,0,0,,1
5,35,-3.5,-3.4,-3.45,-0.5,-0.3999999999999999,-0.44999999999999996,0,0,0,,1
6,35,-3.4,-3.3,-3.3499999999999996,-0.5,-0.3999999999999999,-0.44999999999999996,0,0,0,,1
7,35,-3.3,-3.2,-3.25,-0.5,-0.3999999999999999,-0.44999999999999996,0,0,0,,1
8,35,-3.2,-3.1,-3.1500000000000004,-0.5,-0.3999999999999999,-0.44999999999999996,0,0,0,,1
9,35,-3.1,-3.0,-3.05,-0.5,-0.3999999999999999,-0.44999999999999996,0,0,0,,1
10,35,-3.0,-2.9,-2.95,-0.5,-0.3999999999999999,-0.44999999999999996,0,0,0,,1
11,35,-2.9,-2.8,-2.8499999999999996,-0.5,-0.3999999999999999,-0.44999999999999996,0,0,0,,1
12,35,-2.8,-2.7,-2.75,-0.5,-0.3999999999999999,-0.44999999999999996,0,0,0,,1
13,35,-2.7,-2.5999999999999996,-2.65,-0.5,-0.3999999999999999,-0.44999999999999996,0,0,0,,1
14,35,-2.5999999999999996,-2.5,-2.55,-0.5,-0.3999999999999999,-0.44999999999999996,0,0,0,,1
15,35,-2.5,-2.4,-2.45,-0.5,-0.3999999999999999,-0.44999999999999996,0,0,0,,1
16,35,-2.4,-2.3,-2.3499999999999996,-0.5,-0.3999999999999999,-0.44999999999999996,0,1,1,0.0,1
17,35,-2.3,-2.2,-2.25,-0.5,-0.3999999999999999,-0.44999999999999996,0,0,0,,1
18,35,-2.2,-2.0999999999999996,-2.15,-0.5,-0.3999999999999999,-0.44999999999999996,0,0,0,,1
19,35,-2.0999999999999996,-2.0,-2.05,-0.5,-0.3999999999999999,-0.44999999999999996,0,1,1,0.0,1
20,35,-2.0,-1.9,-1.95,-0.5,-0.3999999999999999,-0.44999999999999996,0,0,0,,1
21,35,-1.9,-1.7999999999999998,-1.8499999999999999,-0.5,-0.3999999999999999,-0.44999999999999996,1,0,1,1.0,1
22,35,-1.7999999999999998,-1.6999999999999997,-1.7499999999999998,-0.5,-0.3999999999999999,-0.44999999999999996,0,0,0,,1
23,35,-1.6999999999999997,-1.5999999999999996,-1.6499999999999997,-0.5,-0.3999999999999999,-0.44999999999999996,1,3,4,0.25,1
24,35,-1.5999999999999996,-1.5,-1.5499999999999998,-0.5,-0.3999999999999999,-0.44999999999999996,2,2,4,0.5,1
25,35,-1.5,-1.4,-1.45,-0.5,-0.3999999999999999,-0.44999999999999996,0,1,1,0.0,1
26,35,-1.4,-1.2999999999999998,-1.3499999999999999,-0.5,-0.3999999999999999,-0.44999999999999996,2,1,3,0.6666666666666666,1
27,35,-1.2999999999999998,-1.1999999999999997,-1.2499999999999998,-0.5,-0.3999999999999999,-0.44999999999999996,2,0,2,1.0,1
28,35,-1.1999999999999997,-1.0999999999999996,-1.1499999999999997,-0.5,-0.3999999999999999,-0.44999999999999996,5,1,6,0.8333333333333334,0
29,35,-1.0999999999999996,-1.0,-1.0499999999999998,-0.5,-0.3999999999999999,-0.44999999999999996,3,0,3,1.0,1
30,35,-1.0,-0.8999999999999999,-0.95,-0.5,-0.3999999999999999,-0.44999999999999996,5,2,7,0.7142857142857143,0
31,35,-0.8999999999999999,-0.7999999999999998,-0.8499999999999999,-0.5,-0.3999999999999999,-0.44999999999999996,1,0,1,1.0,1
32,35,-0.7999999999999998,-0.6999999999999997,-0.7499999999999998,-0.5,-0.3999999999999999,-0.44999999999999996,0,0,0,,1
33,35,-0.6999999999999997,-0.5999999999999996,-0.6499999999999997,-0.5,-0.3999999999999999,-0.44999999999999996,0,0,0,,1
34,35,-0.5999999999999996,-0.5,-0.5499999999999998,-0.5,-0.3999999999999999,-0.44999999999999996,0,0,0,,1
35,35,-0.5,-0.3999999999999999,-0.44999999999999996,-0.5,-0.3999999999999999,-0.44999999999999996,0,0,0,,1
36,35,-0.3999999999999999,-0.2999999999999998,-0.34999999999999987,-0.5,-0.3999999999999999,-0.44999999999999996,0,0,0,,1
37,35,-0.2999999999999998,-0.19999999999999973,-0.24999999999999978,-0.5,-0.3999999999999999,-0.44999999999999996,0,0,0,,1
38,35,-0.19999999999999973,-0.09999999999999964,-0.1499999999999997,-0.5,-0.3999999999999999,-0.44999999999999996,0,0,0,,1
39,35,-0.09999999999999964,0.0,-0.04999999999999982,-0.5,-0.3999999999999999,-0.44999999999999996,0,0,0,,1
40,35,0.0,0.10000000000000053,0.050000000000000266,-0.5,-0.3999999999999999,-0.44999999999999996,0,0,0,,1
41,35,0.10000000000000053,0.20000000000000018,0.15000000000000036,-0.5,-0.3999999999999999,-0.44999999999999996,0,0,0,,1
42,35,0.20000000000000018,0.2999999999999998,0.25,-0.5,-0.3999999999999999,-0.44999999999999996,0,0,0,,1
43,35,0.2999999999999998,0.40000000000000036,0.3500000000000001,-0.5,-0.3999999999999999,-0.44999999999999996,0,0,0,,1
44,35,0.40000000000000036,0.5,0.4500000000000002,-0.5,-0.3999999999999999,-0.44999999999999996,0,0,0,,1
45,35,0.5,0.6000000000000005,0.5500000000000003,-0.5,-0.3999999999999999,-0.44999999999999996,0,0,0,,1
46,35,0.6000000000000005,0.7000000000000002,0.6500000000000004,-0.5,-0.3999999999999999,-0.44999999999999996,0,0,0,,1
47,35,0.7000000000000002,0.8000000000000007,0.7500000000000004,-0.5,-0.3999999999999999,-0.44999999999999996,0,0,0,,1
48,35,0.8000000000000007,0.9000000000000004,0.8500000000000005,-0.5,-0.3999999999999999,-0.44999999999999996,0,0,0,,1
49,35,0.9000000000000004,1.0,0.9500000000000002,-0.5,-0.3999999999999999,-0.44999999999999996,1,1,2,0.5,1
50,35,1.0,1.1000000000000005,1.0500000000000003,-0.5,-0.3999999999999999,-0.44999999999999996,1,1,2,0.5,1
51,35,1.1000000000000005,1.2000000000000002,1.1500000000000004,-0.5,-0.3999999999999999,-0.44999999999999996,1,0,1,1.0,1
52,35,1.2000000000000002,1.3000000000000007,1.2500000000000004,-0.5,-0.3999999999999999,-0.44999999999999996,2,0,2,1.0,1
53,35,1.3000000000000007,1.4000000000000004,1.3500000000000005,-0.5,-0.3999999999999999,-0.44999999999999996,0,1,1,0.0,1
54,35,1.4000000000000004,1.5,1.4500000000000002,-0.5,-0.3999999999999999,-0.44999999999999996,2,1,3,0.6666666666666666,1
55,35,1.5,1.6000000000000005,1.5500000000000003,-0.5,-0.3999999999999999,-0.44999999999999996,1,0,1,1.0,1
56,35,1.6000000000000005,1.7000000000000002,1.6500000000000004,-0.5,-0.3999999999999999,-0.44999999999999996,1,0,1,1.0,1
57,35,1.7000000000000002,1.8000000000000007,1.7500000000000004,-0.5,-0.3999999999999999,-0.44999999999999996,0,0,0,,1
58,35,1.8000000000000007,1.9000000000000004,1.8500000000000005,-0.5,-0.3999999999999999,-0.44999999999999996,2,0,2,1.0,1
59,35,1.9000000000000004,2.0,1.9500000000000002,-0.5,-0.3999999999999999,-0.44999999999999996,0,1,1,0.0,1
60,35,2.0,2.1000000000000005,2.0500000000000003,-0.5,-0.3999999999999999,-0.44999999999999996,0,0,0,,1
61,35,2.1000000000000005,2.2,2.1500000000000004,-0.5,-0.3999999999999999,-0.44999999999999996,2,0,2,1.0,1
62,35,2.2,2.3000000000000007,2.2500000000000004,-0.5,-0.3999999999999999,-0.44999999999999996,2,0,2,1.0,1
63,35,2.3000000000000007,2.4000000000000004,2.3500000000000005,-0.5,-0.3999999999999999,-0.44999999999999996,1,1,2,0.5,1
64,35,2.4000000000000004,2.5,2.45,-0.5,-0.3999999999999999,-0.44999999999999996,0,0,0,,1
65,35,2.5,2.6000000000000005,2.5500000000000003,-0.5,-0.3999999999999999,-0.44999999999999996,0,0,0,,1
66,35,2.6000000000000005,2.7,2.6500000000000004,-0.5,-0.3999999999999999,-0.44999999999999996,0,0,0,,1
67,35,2.7,2.8000000000000007,2.7500000000000004,-0.5,-0.3999999999999999,-0.44999999999999996,0,0,0,,1
68,35,2.8000000000000007,2.9000000000000004,2.8500000000000005,-0.5,-0.3999999999999999,-0.44999999999999996,0,0,0,,1
69,35,2.9000000000000004,3.0,2.95,-0.5,-0.3999999999999999,-0.44999999999999996,0,0,0,,1
70,35,3.0,3.1000000000000005,3.0500000000000003,-0.5,-0.3999999999999999,-0.44999999999999996,0,0,0,,1
71,35,3.1000000000000005,3.2,3.1500000000000004,-0.5,-0.3999999999999999,-0.44999999999999996,0,0,0,,1
72,35,3.2,3.3000000000000007,3.2500000000000004,-0.5,-0.3999999999999999,-0.44999999999999996,0,0,0,,1
73,35,3.3000000000000007,3.4000000000000004,3.3500000000000005,-0.5,-0.3999999999999999,-0.44999999999999996,0,0,0,,1
74,35,3.4000000000000004,3.5,3.45,-0.5,-0.3999999999999999,-0.44999999999999996,0,0,0,,1
75,35,3.5,3.6000000000000005,3.5500000000000003,-0.5,-0.3999999999999999,-0.44999999999999996,0,0,0,,1
76,35,3.6000000000000005,3.7,3.6500000000000004,-0.5,-0.3999999999999999,-0.44999999999999996,0,0,0,,1
77,35,3.7,3.8000000000000007,3.7500000000000004,-0.5,-0.3999999999999999,-0.44999999999999996,0,0,0,,1
78,35,3.8000000000000007,3.9000000000000004,3.8500000000000005,-0.5,-0.3999999999999999,-0.44999999999999996,0,0,0,,1
79,35,3.9000000000000004,4.0,3.95,-0.5,-0.3999999999999999,-0.44999999999999996,0,0,0,,1
0,36,-4.0,-3.9,-3.95,-0.3999999999999999,-0.2999999999999998,-0.34999999999999987,0,0,0,,1
1,36,-3.9,-3.8,-3.8499999999999996,-0.3999999999999999,-0.2999999999999998,-0.34999999999999987,0,0,0,,1
2,36,-3.8,-3.7,-3.75,-0.3999999999999999,-0.2999999999999998,-0.34999999999999987,0,0,0,,1
3,36,-3.7,-3.6,-3.6500000000000004,-0.3999999999999999,-0.2999999999999998,-0.34999999999999987,0,0,0,,1
4,36,-3.6,-3.5,-3.55,-0.3999999999999999,-0.2999999999999998,-0.34999999999999987,0,0,0,,1
5,36,-3.5,-3.4,-3.45,-0.3999999999999999,-0.2999999999999998,-0.34999999999999987,0,0,0,,1
6,36,-3.4,-3.3,-3.3499999999999996,-0.3999999999999999,-0.2999999999999998,-0.34999999999999987,0,0,0,,1
7,36,-3.3,-3.2,-3.25,-0.3999999999999999,-0.2999999999999998,-0.34999999999999987,0,0,0,,1
8,36,-3.2,-3.1,-3.1500000000000004,-0.3999999999999999,-0.2999999999999998,-0.34999999999999987,0,0,0,,1
9,36,-3.1,-3.0,-3.05,-0.3999999999999999,-0.2999999999999998,-0.34999999999999987,0,0,0,,1
10,36,-3.0,-2.9,-2.95,-0.3999999999999999,-0.2999999999999998,-0.34999999999999987,0,0,0,,1
11,36,-2.9,-2.8,-2.8499999999999996,-0.3999999999999999,-0.2999999999999998,-0.34999999999999987,0,0,0,,1
12,36,-2.8,-2.7,-2.75,-0.3999999999999999,-0.2999999999999998,-0.34999999999999987,0,0,0,,1
13,36,-2.7,-2.5999999999999996,-2.65,-0.3999999999999999,-0.2999999999999998,-0.34999999999999987,0,0,0,,1
14,36,-2.5999999999999996,-2.5,-2.55,-0.3999999999999999,-0.2999999999999998,-0.34999999999999987,0,0,0,,1
15,36,-2.5,-2.4,-2.45,-0.3999999999999999,-0.2999999999999998,-0.34999999999999987,0,0,0,,1
16,36,-2.4,-2.3,-2.3499999999999996,-0.3999999999999999,-0.2999999999999998,-0.34999999999999987,0,1,1,0.0,1
17,36,-2.3,-2.2,-2.25,-0.3999999999999999,-0.2999999999999998,-0.34999999999999987,0,0,0,,1
18,36,-2.2,-2.0999999999999996,-2.15,-0.3999999999999999,-0.2999999999999998,-0.34999999999999987,0,0,0,,1
19,36,-2.0999999999999996,-2.0,-2.05,-0.3999999999999999,-0.2999999999999998,-0.34999999999999987,1,0,1,1.0,1
20,36,-2.0,-1.9,-1.95,-0.3999999999999999,-0.2999999999999998,-0.34999999999999987,1,0,1,1.0,1
21,36,-1.9,-1.7999999999999998,-1.8499999999999999,-0.3999999999999999,-0.2999999999999998,-0.34999999999999987,2,0,2,1.0,1
22,36,-1.7999999999999998,-1.6999999999999997,-1.7499999999999998,-0.3999999999999999,-0.2999999999999998,-0.34999999999999987,0,0,0,,1
23,36,-1.6999999999999997,-1.5999999999999996,-1.6499999999999997,-0.3999999999999999,-0.2999999999999998,-0.34999999999999987,1,2,3,0.3333333333333333,1
24,36,-1.5999999999999996,-1.5,-1.5499999999999998,-0.3999999999999999,-0.2999999999999998,-0.34999999999999987,6,3,9,0.6666666666666666,0
25,36,-1.5,-1.4,-1.45,-0.3999999999999999,-0.2999999999999998,-0.34999999999999987,3,1,4,0.75,1
26,36,-1.4,-1.2999999999999998,-1.3499999999999999,-0.3999999999999999,-0.2999999999999998,-0.34999999999999987,2,2,4,0.5,1
27,36,-1.2999999999999998,-1.1999999999999997,-1.2499999999999998,-0.3999999999999999,-0.2999999999999998,-0.34999999999999987,2,1,3,0.6666666666666666,1
28,36,-1.1999999999999997,-1.0999999999999996,-1.1499999999999997,-0.3999999999999999,-0.2999999999999998,-0.34999999999999987,4,0,4,1.0,1
29,36,-1.0999999999999996,-1.0,-1.0499999999999998,-0.3999999999999999,-0.2999999999999998,-0.34999999999999987,5,1,6,0.8333333333333334,0
30,36,-1.0,-0.8999999999999999,-0.95,-0.3999999999999999,-0.2999999999999998,-0.34999999999999987,6,2,8,0.75,0
31,36,-0.8999999999999999,-0.7999999999999998,-0.8499999999999999,-0.3999999999999999,-0.2999999999999998,-0.34999999999999987,0,0,0,,1
32,36,-0.7999999999999998,-0.6999999999999997,-0.7499999999999998,-0.3999999999999999,-0.2999999999999998,-0.34999999999999987,0,0,0,,1
33,36,-0.6999999999999997,-0.5999999999999996,-0.6499999999999997,-0.3999999999999999,-0.2999999999999998,-0.34999999999999987,0,0,0,,1
34,36,-0.5999999999999996,-0.5,-0.5499999999999998,-0.3999999999999999,-0.2999999999999998,-0.34999999999999987,0,0,0,,1
35,36,-0.5,-0.3999999999999999,-0.44999999999999996,-0.3999999999999999,-0.2999999999999998,-0.34999999999999987,0,0,0,,1
36,36,-0.3999999999999999,-0.2999999999999998,-0.34999999999999987,-0.3999999999999999,-0.2999999999999998,-0.34999999999999987,0,0,0,,1
37,36,-0.2999999999999998,-0.19999999999999973,-0.24999999999999978,-0.3999999999999999,-0.2999999999999998,-0.34999999999999987,0,0,0,,1
38,36,-0.19999999999999973,-0.09999999999999964,-0.1499999999999997,-0.3999999999999999,-0.2999999999999998,-0.34999999999999987,0,0,0,,1
39,36,-0.09999999999999964,0.0,-0.04999999999999982,-0.3999999999999999,-0.2999999999999998,-0.34999999999999987,0,0,0,,1
40,36,0.0,0.10000000000000053,0.050000000000000266,-0.3999999999999999,-0.2999999999999998,-0.34999999999999987,0,0,0,,1
41,36,0.10000000000000053,0.20000000000000018,0.15000000000000036,-0.3999999999999999,-0.2999999999999998,-0.34999999999999987,0,0,0,,1
42,36,0.20000000000000018,0.2999999999999998,0.25,-0.3999999999999999,-0.2999999999999998,-0.34999999999999987,0,0,0,,1
43,36,0.2999999999999998,0.40000000000000036,0.3500000000000001,-0.3999999999999999,-0.2999999999999998,-0.34999999999999987,0,0,0,,1
44,36,0.40000000000000036,0.5,0.4500000000000002,-0.3999999999999999,-0.2999999999999998,-0.34999999999999987,0,0,0,,1
45,36,0.5,0.6000000000000005,0.5500000000000003,-0.3999999999999999,-0.2999999999999998,-0.34999999999999987,0,0,0,,1
46,36,0.6000000000000005,0.7000000000000002,0.6500000000000004,-0.3999999999999999,-0.2999999999999998,-0.34999999999999987,0,0,0,,1
47,36,0.7000000000000002,0.8000000000000007,0.7500000000000004,-0.3999999999999999,-0.2999999999999998,-0.34999999999999987,0,0,0,,1
48,36,0.8000000000000007,0.9000000000000004,0.8500000000000005,-0.3999999999999999,-0.2999999999999998,-0.34999999999999987,0,0,0,,1
49,36,0.9000000000000004,1.0,0.9500000000000002,-0.3999999999999999,-0.2999999999999998,-0.34999999999999987,0,0,0,,1
50,36,1.0,1.1000000000000005,1.0500000000000003,-0.3999999999999999,-0.2999999999999998,-0.34999999999999987,1,3,4,0.25,1
51,36,1.1000000000000005,1.2000000000000002,1.1500000000000004,-0.3999999999999999,-0.2999999999999998,-0.34999999999999987,3,0,3,1.0,1
52,36,1.2000000000000002,1.3000000000000007,1.2500000000000004,-0.3999999999999999,-0.2999999999999998,-0.34999999999999987,1,0,1,1.0,1
53,36,1.3000000000000007,1.4000000000000004,1.3500000000000005,-0.3999999999999999,-0.2999999999999998,-0.34999999999999987,0,1,1,0.0,1
54,36,1.4000000000000004,1.5,1.4500000000000002,-0.3999999999999999,-0.2999999999999998,-0.34999999999999987,1,0,1,1.0,1
55,36,1.5,1.6000000000000005,1.5500000000000003,-0.3999999999999999,-0.2999999999999998,-0.34999999999999987,0,0,0,,1
56,36,1.6000000000000005,1.7000000000000002,1.6500000000000004,-0.3999999999999999,-0.2999999999999998,-0.34999999999999987,1,0,1,1.0,1
57,36,1.7000000000000002,1.8000000000000007,1.7500000000000004,-0.3999999999999999,-0.2999999999999998,-0.34999999999999987,1,0,1,1.0,1
58,36,1.8000000000000007,1.9000000000000004,1.8500000000000005,-0.3999999999999999,-0.2999999999999998,-0.34999999999999987,0,0,0,,1
59,36,1.9000000000000004,2.0,1.9500000000000002,-0.3999999999999999,-0.2999999999999998,-0.34999999999999987,3,0,3,1.0,1
60,36,2.0,2.1000000000000005,2.0500000000000003,-0.3999999999999999,-0.2999999999999998,-0.34999999999999987,5,0,5,1.0,0
61,36,2.1000000000000005,2.2,2.1500000000000004,-0.3999999999999999,-0.2999999999999998,-0.34999999999999987,3,0,3,1.0,1
62,36,2.2,2.3000000000000007,2.2500000000000004,-0.3999999999999999,-0.2999999999999998,-0.34999999999999987,0,0,0,,1
63,36,2.3000000000000007,2.4000000000000004,2.3500000000000005,-0.3999999999999999,-0.2999999999999998,-0.34999999999999987,0,1,1,0.0,1
64,36,2.4000000000000004,2.5,2.45,-0.3999999999999999,-0.2999999999999998,-0.34999999999999987,0,0,0,,1
65,36,2.5,2.6000000000000005,2.5500000000000003,-0.3999999999999999,-0.2999999999999998,-0.34999999999999987,0,0,0,,1
66,36,2.6000000000000005,2.7,2.6500000000000004,-0.3999999999999999,-0.2999999999999998,-0.34999999999999987,0,0,0,,1
67,36,2.7,2.8000000000000007,2.7500000000000004,-0.3999999999999999,-0.2999999999999998,-0.34999999999999987,0,0,0,,1
68,36,2.8000000000000007,2.9000000000000004,2.8500000000000005,-0.3999999999999999,-0.2999999999999998,-0.34999999999999987,0,0,0,,1
69,36,2.9000000000000004,3.0,2.95,-0.3999999999999999,-0.2999999999999998,-0.34999999999999987,0,0,0,,1
70,36,3.0,3.1000000000000005,3.0500000000000003,-0.3999999999999999,-0.2999999999999998,-0.34999999999999987,0,0,0,,1
71,36,3.1000000000000005,3.2,3.1500000000000004,-0.3999999999999999,-0.2999999999999998,-0.34999999999999987,0,0,0,,1
72,36,3.2,3.3000000000000007,3.2500000000000004,-0.3999999999999999,-0.2999999999999998,-0.34999999999999987,0,0,0,,1
73,36,3.3000000000000007,3.4000000000000004,3.3500000000000005,-0.3999999999999999,-0.2999999999999998,-0.34999999999999987,0,0,0,,1
74,36,3.4000000000000004,3.5,3.45,-0.3999999999999999,-0.2999999999999998,-0.34999999999999987,0,0,0,,1
75,36,3.5,3.6000000000000005,3.5500000000000003,-0.3999999999999999,-0.2999999999999998,-0.34999999999999987,0,0,0,,1
76,36,3.6000000000000005,3.7,3.6500000000000004,-0.3999999999999999,-0.2999999999999998,-0.34999999999999987,0,0,0,,1
77,36,3.7,3.8000000000000007,3.7500000000000004,-0.3999999999999999,-0.2999999999999998,-0.34999999999999987,0,0,0,,1
78,36,3.8000000000000007,3.9000000000000004,3.8500000000000005,-0.3999999999999999,-0.2999999999999998,-0.34999999999999987,0,0,0,,1
79,36,3.9000000000000004,4.0,3.95,-0.3999999999999999,-0.2999999999999998,-0.34999999999999987,0,0,0,,1
0,37,-4.0,-3.9,-3.95,-0.2999999999999998,-0.19999999999999973,-0.24999999999999978,0,0,0,,1
1,37,-3.9,-3.8,-3.8499999999999996,-0.2999999999999998,-0.19999999999999973,-0.24999999999999978,0,0,0,,1
2,37,-3.8,-3.7,-3.75,-0.2999999999999998,-0.19999999999999973,-0.24999999999999978,0,0,0,,1
3,37,-3.7,-3.6,-3.6500000000000004,-0.2999999999999998,-0.19999999999999973,-0.24999999999999978,0,0,0,,1
4,37,-3.6,-3.5,-3.55,-0.2999999999999998,-0.19999999999999973,-0.24999999999999978,0,0,0,,1
5,37,-3.5,-3.4,-3.45,-0.2999999999999998,-0.19999999999999973,-0.24999999999999978,0,0,0,,1
6,37,-3.4,-3.3,-3.3499999999999996,-0.2999999999999998,-0.19999999999999973,-0.24999999999999978,0,0,0,,1
7,37,-3.3,-3.2,-3.25,-0.2999999999999998,-0.19999999999999973,-0.24999999999999978,0,0,0,,1
8,37,-3.2,-3.1,-3.1500000000000004,-0.2999999999999998,-0.19999999999999973,-0.24999999999999978,1,0,1,1.0,1
9,37,-3.1,-3.0,-3.05,-0.2999999999999998,-0.19999999999999973,-0.24999999999999978,0,0,0,,1
10,37,-3.0,-2.9,-2.95,-0.2999999999999998,-0.19999999999999973,-0.24999999999999978,1,0,1,1.0,1
11,37,-2.9,-2.8,-2.8499999999999996,-0.2999999999999998,-0.19999999999999973,-0.24999999999999978,1,0,1,1.0,1
12,37,-2.8,-2.7,-2.75,-0.2999999999999998,-0.19999999999999973,-0.24999999999999978,0,0,0,,1
13,37,-2.7,-2.5999999999999996,-2.65,-0.2999999999999998,-0.19999999999999973,-0.24999999999999978,1,0,1,1.0,1
14,37,-2.5999999999999996,-2.5,-2.55,-0.2999999999999998,-0.19999999999999973,-0.24999999999999978,0,0,0,,1
15,37,-2.5,-2.4,-2.45,-0.2999999999999998,-0.19999999999999973,-0.24999999999999978,0,0,0,,1
16,37,-2.4,-2.3,-2.3499999999999996,-0.2999999999999998,-0.19999999999999973,-0.24999999999999978,0,0,0,,1
17,37,-2.3,-2.2,-2.25,-0.2999999999999998,-0.19999999999999973,-0.24999999999999978,1,1,2,0.5,1
18,37,-2.2,-2.0999999999999996,-2.15,-0.2999999999999998,-0.19999999999999973,-0.24999999999999978,0,0,0,,1
19,37,-2.0999999999999996,-2.0,-2.05,-0.2999999999999998,-0.19999999999999973,-0.24999999999999978,2,0,2,1.0,1
20,37,-2.0,-1.9,-1.95,-0.2999999999999998,-0.19999999999999973,-0.24999999999999978,2,0,2,1.0,1
21,37,-1.9,-1.7999999999999998,-1.8499999999999999,-0.2999999999999998,-0.19999999999999973,-0.24999999999999978,0,0,0,,1
22,37,-1.7999999999999998,-1.6999999999999997,-1.7499999999999998,-0.2999999999999998,-0.19999999999999973,-0.24999999999999978,0,1,1,0.0,1
23,37,-1.6999999999999997,-1.5999999999999996,-1.6499999999999997,-0.2999999999999998,-0.19999999999999973,-0.24999999999999978,0,2,2,0.0,1
24,37,-1.5999999999999996,-1.5,-1.5499999999999998,-0.2999999999999998,-0.19999999999999973,-0.24999999999999978,5,1,6,0.8333333333333334,0
25,37,-1.5,-1.4,-1.45,-0.2999999999999998,-0.19999999999999973,-0.24999999999999978,1,3,4,0.25,1
26,37,-1.4,-1.2999999999999998,-1.3499999999999999,-0.2999999999999998,-0.19999999999999973,-0.24999999999999978,4,3,7,0.5714285714285714,0
27,37,-1.2999999999999998,-1.1999999999999997,-1.2499999999999998,-0.2999999999999998,-0.19999999999999973,-0.24999999999999978,4,0,4,1.0,1
28,37,-1.1999999999999997,-1.0999999999999996,-1.1499999999999997,-0.2999999999999998,-0.19999999999999973,-0.24999999999999978,6,0,6,1.0,0
29,37,-1.0999999999999996,-1.0,-1.0499999999999998,-0.2999999999999998,-0.19999999999999973,-0.24999999999999978,5,5,10,0.5,0
30,37,-1.0,-0.8999999999999999,-0.95,-0.2999999999999998,-0.19999999999999973,-0.24999999999999978,2,0,2,1.0,1
31,37,-0.8999999999999999,-0.7999999999999998,-0.8499999999999999,-0.2999999999999998,-0.19999999999999973,-0.24999999999999978,0,0,0,,1
32,37,-0.7999999999999998,-0.6999999999999997,-0.7499999999999998,-0.2999999999999998,-0.19999999999999973,-0.24999999999999978,0,0,0,,1
33,37,-0.6999999999999997,-0.5999999999999996,-0.6499999999999997,-0.2999999999999998,-0.19999999999999973,-0.24999999999999978,0,0,0,,1
34,37,-0.5999999999999996,-0.5,-0.5499999999999998,-0.2999999999999998,-0.19999999999999973,-0.24999999999999978,0,0,0,,1
35,37,-0.5,-0.3999999999999999,-0.44999999999999996,-0.2999999999999998,-0.19999999999999973,-0.24999999999999978,0,0,0,,1
36,37,-0.3999999999999999,-0.2999999999999998,-0.34999999999999987,-0.2999999999999998,-0.19999999999999973,-0.24999999999999978,0,0,0,,1
37,37,-0.2999999999999998,-0.19999999999999973,-0.24999999999999978,-0.2999999999999998,-0.19999999999999973,-0.24999999999999978,0,0,0,,1
38,37,-0.19999999999999973,-0.09999999999999964,-0.1499999999999997,-0.2999999999999998,-0.19999999999999973,-0.24999999999999978,0,0,0,,1
